slug,name,h1,seo_title,seo_description,full_gost_name,grade,group_name,thickness_mm,width_mm,state,surface,gost,price_per_kg,lead_time,image_filename
lenta-1-2x10-mm-12kh18n9-nagartovannaya-gost-4986-79,"Лента 1,2х10 мм 12Х18Н9 нагартованная ГОСТ 4986-79",сам впишу,сам впишу,сам впишу,"Лента 1,2х10 12Х18Н9-Н-НТ-3-В ГОСТ 4986-79",12Х18Н9,Лента холоднокатаная,1.2,10,Нагартованная,Обычная,ГОСТ 4986-79,,Под заказ,lenta-1-2x10-mm-12kh18n9-nagartovannaya-gost-4986-79.jpg
lenta-1-2x15-mm-12kh18n9-nagartovannaya-gost-4986-79,"Лента 1,2х15 мм 12Х18Н9 нагартованная ГОСТ 4986-79",сам впишу,сам впишу,сам впишу,"Лента 1,2х15 12Х18Н9-Н-НТ-3-В ГОСТ 4986-79",12Х18Н9,Лента холоднокатаная,1.2,15,Нагартованная,Обычная,ГОСТ 4986-79,,Под заказ,lenta-1-2x15-mm-12kh18n9-nagartovannaya-gost-4986-79.jpg
lenta-1-2x20-mm-12kh18n9-nagartovannaya-gost-4986-79,"Лента 1,2х20 мм 12Х18Н9 нагартованная ГОСТ 4986-79",сам впишу,сам впишу,сам впишу,"Лента 1,2х20 12Х18Н9-Н-НТ-3-В ГОСТ 4986-79",12Х18Н9,Лента холоднокатаная,1.2,20,Нагартованная,Обычная,ГОСТ 4986-79,,Под заказ,lenta-1-2x20-mm-12kh18n9-nagartovannaya-gost-4986-79.jpg
lenta-1-2x25-mm-12kh18n9-nagartovannaya-gost-4986-79,"Лента 1,2х25 мм 12Х18Н9 нагартованная ГОСТ 4986-79",сам впишу,сам впишу,сам впишу,"Лента 1,2х25 12Х18Н9-Н-НТ-3-В ГОСТ 4986-79",12Х18Н9,Лента холоднокатаная,1.2,25,Нагартованная,Обычная,ГОСТ 4986-79,,Под заказ,lenta-1-2x25-mm-12kh18n9-nagartovannaya-gost-4986-79.jpg
lenta-1-2x30-mm-12kh18n9-nagartovannaya-gost-4986-79,"Лента 1,2х30 мм 12Х18Н9 нагартованная ГОСТ 4986-79",сам впишу,сам впишу,сам впишу,"Лента 1,2х30 12Х18Н9-Н-НТ-3-В ГОСТ 4986-79",12Х18Н9,Лента холоднокатаная,1.2,30,Нагартованная,Обычная,ГОСТ 4986-79,,Под заказ,lenta-1-2x30-mm-12kh18n9-nagartovannaya-gost-4986-79.jpg
lenta-1-2x40-mm-12kh18n9-nagartovannaya-gost-4986-79,"Лента 1,2х40 мм 12Х18Н9 нагартованная ГОСТ 4986-79",сам впишу,сам впишу,сам впишу,"Лента 1,2х40 12Х18Н9-Н-НТ-3-В ГОСТ 4986-79",12Х18Н9,Лента холоднокатаная,1.2,40,Нагартованная,Обычная,ГОСТ 4986-79,,Под заказ,lenta-1-2x40-mm-12kh18n9-nagartovannaya-gost-4986-79.jpg
lenta-1-2x50-mm-12kh18n9-nagartovannaya-gost-4986-79,"Лента 1,2х50 мм 12Х18Н9 нагартованная ГОСТ 4986-79",сам впишу,сам впишу,сам впишу,"Лента 1,2х50 12Х18Н9-Н-НТ-3-В ГОСТ 4986-79",12Х18Н9,Лента холоднокатаная,1.2,50,Нагартованная,Обычная,ГОСТ 4986-79,,Под заказ,lenta-1-2x50-mm-12kh18n9-nagartovannaya-gost-4986-79.jpg
lenta-1-2x60-mm-12kh18n9-nagartovannaya-gost-4986-79,"Лента 1,2х60 мм 12Х18Н9 нагартованная ГОСТ 4986-79",сам впишу,сам впишу,сам впишу,"Лента 1,2х60 12Х18Н9-Н-НТ-3-В ГОСТ 4986-79",12Х18Н9,Лента холоднокатаная,1.2,60,Нагартованная,Обычная,ГОСТ 4986-79,,Под заказ,lenta-1-2x60-mm-12kh18n9-nagartovannaya-gost-4986-79.jpg
lenta-1-2x75-mm-12kh18n9-nagartovannaya-gost-4986-79,"Лента 1,2х75 мм 12Х18Н9 нагартованная ГОСТ 4986-79",сам впишу,сам впишу,сам впишу,"Лента 1,2х75 12Х18Н9-Н-НТ-3-В ГОСТ 4986-79",12Х18Н9,Лента холоднокатаная,1.2,75,Нагартованная,Обычная,ГОСТ 4986-79,,Под заказ,lenta-1-2x75-mm-12kh18n9-nagartovannaya-gost-4986-79.jpg
lenta-1-2x100-mm-12kh18n9-nagartovannaya-gost-4986-79,"Лента 1,2х100 мм 12Х18Н9 нагартованная ГОСТ 4986-79",сам впишу,сам впишу,сам впишу,"Лента 1,2х100 12Х18Н9-Н-НТ-3-В ГОСТ 4986-79",12Х18Н9,Лента холоднокатаная,1.2,100,Нагартованная,Обычная,ГОСТ 4986-79,,Под заказ,lenta-1-2x100-mm-12kh18n9-nagartovannaya-gost-4986-79.jpg
lenta-1-2x120-mm-12kh18n9-nagartovannaya-gost-4986-79,"Лента 1,2х120 мм 12Х18Н9 нагартованная ГОСТ 4986-79",сам впишу,сам впишу,сам впишу,"Лента 1,2х120 12Х18Н9-Н-НТ-3-В ГОСТ 4986-79",12Х18Н9,Лента холоднокатаная,1.2,120,Нагартованная,Обычная,ГОСТ 4986-79,,Под заказ,lenta-1-2x120-mm-12kh18n9-nagartovannaya-gost-4986-79.jpg
lenta-1-2x150-mm-12kh18n9-nagartovannaya-gost-4986-79,"Лента 1,2х150 мм 12Х18Н9 нагартованная ГОСТ 4986-79",сам впишу,сам впишу,сам впишу,"Лента 1,2х150 12Х18Н9-Н-НТ-3-В ГОСТ 4986-79",12Х18Н9,Лента холоднокатаная,1.2,150,Нагартованная,Обычная,ГОСТ 4986-79,,Под заказ,lenta-1-2x150-mm-12kh18n9-nagartovannaya-gost-4986-79.jpg
lenta-1-2x180-mm-12kh18n9-nagartovannaya-gost-4986-79,"Лента 1,2х180 мм 12Х18Н9 нагартованная ГОСТ 4986-79",сам впишу,сам впишу,сам впишу,"Лента 1,2х180 12Х18Н9-Н-НТ-3-В ГОСТ 4986-79",12Х18Н9,Лента холоднокатаная,1.2,180,Нагартованная,Обычная,ГОСТ 4986-79,,Под заказ,lenta-1-2x180-mm-12kh18n9-nagartovannaya-gost-4986-79.jpg
lenta-1-2x200-mm-12kh18n9-nagartovannaya-gost-4986-79,"Лента 1,2х200 мм 12Х18Н9 нагартованная ГОСТ 4986-79",сам впишу,сам впишу,сам впишу,"Лента 1,2х200 12Х18Н9-Н-НТ-3-В ГОСТ 4986-79",12Х18Н9,Лента холоднокатаная,1.2,200,Нагартованная,Обычная,ГОСТ 4986-79,,Под заказ,lenta-1-2x200-mm-12kh18n9-nagartovannaya-gost-4986-79.jpg
lenta-1-2x250-mm-12kh18n9-nagartovannaya-gost-4986-79,"Лента 1,2х250 мм 12Х18Н9 нагартованная ГОСТ 4986-79",сам впишу,сам впишу,сам впишу,"Лента 1,2х250 12Х18Н9-Н-НТ-3-В ГОСТ 4986-79",12Х18Н9,Лента холоднокатаная,1.2,250,Нагартованная,Обычная,ГОСТ 4986-79,,Под заказ,lenta-1-2x250-mm-12kh18n9-nagartovannaya-gost-4986-79.jpg
lenta-1-5x10-mm-12kh18n9-nagartovannaya-gost-4986-79,"Лента 1,5х10 мм 12Х18Н9 нагартованная ГОСТ 4986-79",сам впишу,сам впишу,сам впишу,"Лента 1,5х10 12Х18Н9-Н-НТ-3-В ГОСТ 4986-79",12Х18Н9,Лента холоднокатаная,1.5,10,Нагартованная,Обычная,ГОСТ 4986-79,,Под заказ,lenta-1-5x10-mm-12kh18n9-nagartovannaya-gost-4986-79.jpg
lenta-1-5x15-mm-12kh18n9-nagartovannaya-gost-4986-79,"Лента 1,5х15 мм 12Х18Н9 нагартованная ГОСТ 4986-79",сам впишу,сам впишу,сам впишу,"Лента 1,5х15 12Х18Н9-Н-НТ-3-В ГОСТ 4986-79",12Х18Н9,Лента холоднокатаная,1.5,15,Нагартованная,Обычная,ГОСТ 4986-79,,Под заказ,lenta-1-5x15-mm-12kh18n9-nagartovannaya-gost-4986-79.jpg
lenta-1-5x20-mm-12kh18n9-nagartovannaya-gost-4986-79,"Лента 1,5х20 мм 12Х18Н9 нагартованная ГОСТ 4986-79",сам впишу,сам впишу,сам впишу,"Лента 1,5х20 12Х18Н9-Н-НТ-3-В ГОСТ 4986-79",12Х18Н9,Лента холоднокатаная,1.5,20,Нагартованная,Обычная,ГОСТ 4986-79,,Под заказ,lenta-1-5x20-mm-12kh18n9-nagartovannaya-gost-4986-79.jpg
lenta-1-5x25-mm-12kh18n9-nagartovannaya-gost-4986-79,"Лента 1,5х25 мм 12Х18Н9 нагартованная ГОСТ 4986-79",сам впишу,сам впишу,сам впишу,"Лента 1,5х25 12Х18Н9-Н-НТ-3-В ГОСТ 4986-79",12Х18Н9,Лента холоднокатаная,1.5,25,Нагартованная,Обычная,ГОСТ 4986-79,,Под заказ,lenta-1-5x25-mm-12kh18n9-nagartovannaya-gost-4986-79.jpg
lenta-1-5x30-mm-12kh18n9-nagartovannaya-gost-4986-79,"Лента 1,5х30 мм 12Х18Н9 нагартованная ГОСТ 4986-79",сам впишу,сам впишу,сам впишу,"Лента 1,5х30 12Х18Н9-Н-НТ-3-В ГОСТ 4986-79",12Х18Н9,Лента холоднокатаная,1.5,30,Нагартованная,Обычная,ГОСТ 4986-79,,Под заказ,lenta-1-5x30-mm-12kh18n9-nagartovannaya-gost-4986-79.jpg
lenta-1-5x40-mm-12kh18n9-nagartovannaya-gost-4986-79,"Лента 1,5х40 мм 12Х18Н9 нагартованная ГОСТ 4986-79",сам впишу,сам впишу,сам впишу,"Лента 1,5х40 12Х18Н9-Н-НТ-3-В ГОСТ 4986-79",12Х18Н9,Лента холоднокатаная,1.5,40,Нагартованная,Обычная,ГОСТ 4986-79,,Под заказ,lenta-1-5x40-mm-12kh18n9-nagartovannaya-gost-4986-79.jpg
lenta-1-5x50-mm-12kh18n9-nagartovannaya-gost-4986-79,"Лента 1,5х50 мм 12Х18Н9 нагартованная ГОСТ 4986-79",сам впишу,сам впишу,сам впишу,"Лента 1,5х50 12Х18Н9-Н-НТ-3-В ГОСТ 4986-79",12Х18Н9,Лента холоднокатаная,1.5,50,Нагартованная,Обычная,ГОСТ 4986-79,,Под заказ,lenta-1-5x50-mm-12kh18n9-nagartovannaya-gost-4986-79.jpg
lenta-1-5x60-mm-12kh18n9-nagartovannaya-gost-4986-79,"Лента 1,5х60 мм 12Х18Н9 нагартованная ГОСТ 4986-79",сам впишу,сам впишу,сам впишу,"Лента 1,5х60 12Х18Н9-Н-НТ-3-В ГОСТ 4986-79",12Х18Н9,Лента холоднокатаная,1.5,60,Нагартованная,Обычная,ГОСТ 4986-79,,Под заказ,lenta-1-5x60-mm-12kh18n9-nagartovannaya-gost-4986-79.jpg
lenta-1-5x75-mm-12kh18n9-nagartovannaya-gost-4986-79,"Лента 1,5х75 мм 12Х18Н9 нагартованная ГОСТ 4986-79",сам впишу,сам впишу,сам впишу,"Лента 1,5х75 12Х18Н9-Н-НТ-3-В ГОСТ 4986-79",12Х18Н9,Лента холоднокатаная,1.5,75,Нагартованная,Обычная,ГОСТ 4986-79,,Под заказ,lenta-1-5x75-mm-12kh18n9-nagartovannaya-gost-4986-79.jpg
lenta-1-5x100-mm-12kh18n9-nagartovannaya-gost-4986-79,"Лента 1,5х100 мм 12Х18Н9 нагартованная ГОСТ 4986-79",сам впишу,сам впишу,сам впишу,"Лента 1,5х100 12Х18Н9-Н-НТ-3-В ГОСТ 4986-79",12Х18Н9,Лента холоднокатаная,1.5,100,Нагартованная,Обычная,ГОСТ 4986-79,,Под заказ,lenta-1-5x100-mm-12kh18n9-nagartovannaya-gost-4986-79.jpg
lenta-1-5x120-mm-12kh18n9-nagartovannaya-gost-4986-79,"Лента 1,5х120 мм 12Х18Н9 нагартованная ГОСТ 4986-79",сам впишу,сам впишу,сам впишу,"Лента 1,5х120 12Х18Н9-Н-НТ-3-В ГОСТ 4986-79",12Х18Н9,Лента холоднокатаная,1.5,120,Нагартованная,Обычная,ГОСТ 4986-79,,Под заказ,lenta-1-5x120-mm-12kh18n9-nagartovannaya-gost-4986-79.jpg
lenta-1-5x150-mm-12kh18n9-nagartovannaya-gost-4986-79,"Лента 1,5х150 мм 12Х18Н9 нагартованная ГОСТ 4986-79",сам впишу,сам впишу,сам впишу,"Лента 1,5х150 12Х18Н9-Н-НТ-3-В ГОСТ 4986-79",12Х18Н9,Лента холоднокатаная,1.5,150,Нагартованная,Обычная,ГОСТ 4986-79,,Под заказ,lenta-1-5x150-mm-12kh18n9-nagartovannaya-gost-4986-79.jpg
lenta-1-5x180-mm-12kh18n9-nagartovannaya-gost-4986-79,"Лента 1,5х180 мм 12Х18Н9 нагартованная ГОСТ 4986-79",сам впишу,сам впишу,сам впишу,"Лента 1,5х180 12Х18Н9-Н-НТ-3-В ГОСТ 4986-79",12Х18Н9,Лента холоднокатаная,1.5,180,Нагартованная,Обычная,ГОСТ 4986-79,,Под заказ,lenta-1-5x180-mm-12kh18n9-nagartovannaya-gost-4986-79.jpg
lenta-1-5x200-mm-12kh18n9-nagartovannaya-gost-4986-79,"Лента 1,5х200 мм 12Х18Н9 нагартованная ГОСТ 4986-79",сам впишу,сам впишу,сам впишу,"Лента 1,5х200 12Х18Н9-Н-НТ-3-В ГОСТ 4986-79",12Х18Н9,Лента холоднокатаная,1.5,200,Нагартованная,Обычная,ГОСТ 4986-79,,Под заказ,lenta-1-5x200-mm-12kh18n9-nagartovannaya-gost-4986-79.jpg
lenta-1-5x250-mm-12kh18n9-nagartovannaya-gost-4986-79,"Лента 1,5х250 мм 12Х18Н9 нагартованная ГОСТ 4986-79",сам впишу,сам впишу,сам впишу,"Лента 1,5х250 12Х18Н9-Н-НТ-3-В ГОСТ 4986-79",12Х18Н9,Лента холоднокатаная,1.5,250,Нагартованная,Обычная,ГОСТ 4986-79,,Под заказ,lenta-1-5x250-mm-12kh18n9-nagartovannaya-gost-4986-79.jpg
lenta-1-8x10-mm-12kh18n9-nagartovannaya-gost-4986-79,"Лента 1,8х10 мм 12Х18Н9 нагартованная ГОСТ 4986-79",сам впишу,сам впишу,сам впишу,"Лента 1,8х10 12Х18Н9-Н-НТ-3-В ГОСТ 4986-79",12Х18Н9,Лента холоднокатаная,1.8,10,Нагартованная,Обычная,ГОСТ 4986-79,,Под заказ,lenta-1-8x10-mm-12kh18n9-nagartovannaya-gost-4986-79.jpg
lenta-1-8x15-mm-12kh18n9-nagartovannaya-gost-4986-79,"Лента 1,8х15 мм 12Х18Н9 нагартованная ГОСТ 4986-79",сам впишу,сам впишу,сам впишу,"Лента 1,8х15 12Х18Н9-Н-НТ-3-В ГОСТ 4986-79",12Х18Н9,Лента холоднокатаная,1.8,15,Нагартованная,Обычная,ГОСТ 4986-79,,Под заказ,lenta-1-8x15-mm-12kh18n9-nagartovannaya-gost-4986-79.jpg
lenta-1-8x20-mm-12kh18n9-nagartovannaya-gost-4986-79,"Лента 1,8х20 мм 12Х18Н9 нагартованная ГОСТ 4986-79",сам впишу,сам впишу,сам впишу,"Лента 1,8х20 12Х18Н9-Н-НТ-3-В ГОСТ 4986-79",12Х18Н9,Лента холоднокатаная,1.8,20,Нагартованная,Обычная,ГОСТ 4986-79,,Под заказ,lenta-1-8x20-mm-12kh18n9-nagartovannaya-gost-4986-79.jpg
lenta-1-8x25-mm-12kh18n9-nagartovannaya-gost-4986-79,"Лента 1,8х25 мм 12Х18Н9 нагартованная ГОСТ 4986-79",сам впишу,сам впишу,сам впишу,"Лента 1,8х25 12Х18Н9-Н-НТ-3-В ГОСТ 4986-79",12Х18Н9,Лента холоднокатаная,1.8,25,Нагартованная,Обычная,ГОСТ 4986-79,,Под заказ,lenta-1-8x25-mm-12kh18n9-nagartovannaya-gost-4986-79.jpg
lenta-1-8x30-mm-12kh18n9-nagartovannaya-gost-4986-79,"Лента 1,8х30 мм 12Х18Н9 нагартованная ГОСТ 4986-79",сам впишу,сам впишу,сам впишу,"Лента 1,8х30 12Х18Н9-Н-НТ-3-В ГОСТ 4986-79",12Х18Н9,Лента холоднокатаная,1.8,30,Нагартованная,Обычная,ГОСТ 4986-79,,Под заказ,lenta-1-8x30-mm-12kh18n9-nagartovannaya-gost-4986-79.jpg
lenta-1-8x40-mm-12kh18n9-nagartovannaya-gost-4986-79,"Лента 1,8х40 мм 12Х18Н9 нагартованная ГОСТ 4986-79",сам впишу,сам впишу,сам впишу,"Лента 1,8х40 12Х18Н9-Н-НТ-3-В ГОСТ 4986-79",12Х18Н9,Лента холоднокатаная,1.8,40,Нагартованная,Обычная,ГОСТ 4986-79,,Под заказ,lenta-1-8x40-mm-12kh18n9-nagartovannaya-gost-4986-79.jpg
lenta-1-8x50-mm-12kh18n9-nagartovannaya-gost-4986-79,"Лента 1,8х50 мм 12Х18Н9 нагартованная ГОСТ 4986-79",сам впишу,сам впишу,сам впишу,"Лента 1,8х50 12Х18Н9-Н-НТ-3-В ГОСТ 4986-79",12Х18Н9,Лента холоднокатаная,1.8,50,Нагартованная,Обычная,ГОСТ 4986-79,,Под заказ,lenta-1-8x50-mm-12kh18n9-nagartovannaya-gost-4986-79.jpg
lenta-1-8x60-mm-12kh18n9-nagartovannaya-gost-4986-79,"Лента 1,8х60 мм 12Х18Н9 нагартованная ГОСТ 4986-79",сам впишу,сам впишу,сам впишу,"Лента 1,8х60 12Х18Н9-Н-НТ-3-В ГОСТ 4986-79",12Х18Н9,Лента холоднокатаная,1.8,60,Нагартованная,Обычная,ГОСТ 4986-79,,Под заказ,lenta-1-8x60-mm-12kh18n9-nagartovannaya-gost-4986-79.jpg
lenta-1-8x75-mm-12kh18n9-nagartovannaya-gost-4986-79,"Лента 1,8х75 мм 12Х18Н9 нагартованная ГОСТ 4986-79",сам впишу,сам впишу,сам впишу,"Лента 1,8х75 12Х18Н9-Н-НТ-3-В ГОСТ 4986-79",12Х18Н9,Лента холоднокатаная,1.8,75,Нагартованная,Обычная,ГОСТ 4986-79,,Под заказ,lenta-1-8x75-mm-12kh18n9-nagartovannaya-gost-4986-79.jpg
lenta-1-8x100-mm-12kh18n9-nagartovannaya-gost-4986-79,"Лента 1,8х100 мм 12Х18Н9 нагартованная ГОСТ 4986-79",сам впишу,сам впишу,сам впишу,"Лента 1,8х100 12Х18Н9-Н-НТ-3-В ГОСТ 4986-79",12Х18Н9,Лента холоднокатаная,1.8,100,Нагартованная,Обычная,ГОСТ 4986-79,,Под заказ,lenta-1-8x100-mm-12kh18n9-nagartovannaya-gost-4986-79.jpg
lenta-1-8x120-mm-12kh18n9-nagartovannaya-gost-4986-79,"Лента 1,8х120 мм 12Х18Н9 нагартованная ГОСТ 4986-79",сам впишу,сам впишу,сам впишу,"Лента 1,8х120 12Х18Н9-Н-НТ-3-В ГОСТ 4986-79",12Х18Н9,Лента холоднокатаная,1.8,120,Нагартованная,Обычная,ГОСТ 4986-79,,Под заказ,lenta-1-8x120-mm-12kh18n9-nagartovannaya-gost-4986-79.jpg
